Date,Ticker,Adj Close,Close,High,Low,Open,Volume
2015-01-05,603993.SS,,2.7362818717956543,2.7362818717956543,2.506127340825345,2.506127340825345,91532514.0
2015-01-05,688388.SS,,,,,,
2015-01-05,7267.T,,805.4487915039062,812.2929956986784,797.0075784812158,805.1065812941677,15000000.0
2015-01-05,ALB,,49.66877365112305,51.17646958712961,49.63470065554127,51.023144356391334,1544700.0
2015-01-05,BAS.DE,,37.974971771240234,39.76812453194021,37.90097024078548,39.523344893583484,4836613.0
2015-01-05,BMW.DE,,49.047454833984375,50.286901242823696,48.74191780260009,50.2580751688948,2308143.0
2015-01-05,F,,8.107369422912598,8.31060287224501,8.068919483317707,8.305109948898025,44079700.0
2015-01-05,GLEN.L,,281.1916809082031,297.76456505285364,280.34561136827466,295.62452824685425,32667636.0
2015-01-05,GM,,26.442668914794922,27.15129710256368,26.24240238293408,26.943329367909225,16223000.0
2015-01-05,LCID,,,,,,
2015-01-06,920185.BJ,,,,,,
2015-01-06,LICY,,,,,,
2015-01-06,000625.SZ,,8.27900218963623,8.501372000347653,7.740182947269359,7.740182947269359,218507638.0
2015-01-06,002074.SZ,,12.274639129638672,12.325324988856044,11.531233956658108,11.700188967005781,6294327.0
2015-01-06,002340.SZ,,2.358534812927246,2.358534812927246,2.358534812927246,2.358534812927246,0.0
2015-01-06,002460.SZ,,3.539062738418579,3.5631087379985837,3.4232075263469453,3.4734847294959867,39233035.0
2015-01-06,002466.SZ,,7.661801815032959,7.724456447466011,7.411181555632652,7.4129717621165145,5303983.0
2015-01-06,003670.KS,,12596.8017578125,12596.8017578125,12436.446226428336,12489.898070223056,14609.0
2015-01-06,0175.HK,,2.2114312648773193,2.228248215901386,2.144163260307183,2.1525717358192167,45579525.0
2015-01-06,051910.KS,,145752.78125,150142.9252635542,143557.7092432229,149703.9108621988,567304.0
2015-01-06,066970.KS,,4998.34912109375,5088.898605788762,4980.238936188697,5070.788900827127,26431.0
2015-01-06,1211.HK,,10.0686616897583,10.100224411308695,9.863500387558796,10.021316704402224,17734590.0
2015-01-06,247540.KQ,,,,,,
2015-01-06,300014.SZ,,6.980345249176025,7.030600299331579,6.573284216872883,6.653691294999802,18744651.0
2015-01-06,300037.SZ,,14.6771879196167,14.778131054256045,13.829262296306501,13.879732997220994,16924645.0
2015-01-06,300207.SZ,,4.831921100616455,4.8524430657103395,4.540886649566465,4.626704563244644,24166350.0
2015-01-06,300750.SZ,,,,,,
2015-01-06,300919.SZ,,,,,,
2015-01-06,3407.T,,767.2089233398438,775.4972301678458,766.8485621734088,772.6143408363669,5099000.0
2015-01-06,373220.KS,,,,,,
2015-01-06,3931.HK,,,,,,
2015-01-06,600006.SS,,5.82924747467041,6.1510512619118805,5.580998788692934,5.654553889956929,65269698.0
2015-01-06,600110.SS,,6.1931281089782715,6.2418159434248475,6.12496458356183,6.232078562265944,20239377.0
2015-01-06,600362.SS,,16.206850051879883,17.109992664960064,16.024564981307105,16.94427939545043,106628114.0
2015-01-06,600418.SS,,12.404593467712402,13.023884665180697,11.879133754642764,12.094947868978256,71745369.0
2015-01-06,600733.SS,,7.504761219024658,7.710475921630859,7.4285712242126465,7.599999904632568,6717322.0
2015-01-06,601238.SS,,5.442931652069092,5.627539001472894,5.300009538224077,5.329785558359625,71829000.0
2015-01-06,601633.SS,,11.792986869812012,12.857612496565322,11.55993457673773,11.586417413014015,33670989.0
2015-01-06,603659.SS,,,,,,
2015-01-06,603799.SS,,,,,,
2015-01-06,603993.SS,,2.8158414363861084,2.9465461714860215,2.7561717906250673,2.864145638569319,169487109.0
2015-01-06,688388.SS,,,,,,
2015-01-06,7267.T,,787.8818969726562,798.0341604246796,787.0834343811163,791.6462090501312,22077900.0
2015-01-06,ALB,,48.69773483276367,49.83063807870033,48.66366507112844,49.77952856217573,1625500.0
2015-01-06,BAS.DE,,37.963592529296875,38.675160814263045,37.6732714529716,38.14006007418668,3794757.0
2015-01-06,BMW.DE,,49.47981643676758,50.22348423522801,48.741914732378,49.462522552796116,1841589.0
2015-01-06,F,,8.03046989440918,8.184268077970641,7.898642879927927,8.173282755347532,32981600.0
2015-01-06,GLEN.L,,282.7843017578125,286.2680927993083,276.9116315059689,281.0921625300156,27900210.0
2015-01-06,GM,,26.843196868896484,27.128191330973983,26.265509679996825,26.50428810918552,17747600.0
2015-01-06,LCID,,,,,,
2015-01-07,920185.BJ,,,,,,
2015-01-07,LICY,,,,,,
2015-01-07,000625.SZ,,8.338871955871582,8.484267813621745,7.868474553107777,7.9112379533590325,101319345.0
2015-01-07,002074.SZ,,11.97896671295166,12.544968181025396,11.928279931944594,12.240848414821503,9946559.0
2015-01-07,002340.SZ,,2.358534812927246,2.358534812927246,2.358534812927246,2.358534812927246,0.0
2015-01-07,002460.SZ,,3.50846004486084,3.6068281591936078,3.4756708193449377,3.5390629717809663,33566437.0
2015-01-07,002466.SZ,,7.658222198486328,7.783531476384041,7.5722948728269985,7.6080981413935875,3013419.0
2015-01-07,003670.KS,,12516.623046875,12578.982919178588,12418.627399904346,12561.165942966314,23344.0
2015-01-07,0175.HK,,2.236656665802002,2.287107518296501,2.1862056128336356,2.2198397149705023,36451733.0
2015-01-07,051910.KS,,144435.78125,147069.86844604864,143118.73765197568,143996.76671732523,335124.0
2015-01-07,066970.KS,,4971.18408203125,5043.6238652370475,4962.129469088105,4962.129469088105,10684.0
2015-01-07,1211.HK,,9.21645450592041,10.037098797751216,9.09020271883244,10.037098797751216,39908772.0
2015-01-07,247540.KQ,,,,,,
2015-01-07,300014.SZ,,6.909988880157471,7.100955504023092,6.849683462696242,7.010498061096169,12229709.0
2015-01-07,300037.SZ,,14.30369758605957,14.667093944592297,14.15732968051766,14.485395765325935,11212578.0
2015-01-07,300207.SZ,,4.7628936767578125,4.867367637366781,4.643495055259827,4.867367637366781,17272830.0
2015-01-07,300750.SZ,,,,,,
2015-01-07,300919.SZ,,,,,,
2015-01-07,3407.T,,774.776611328125,782.3441968341207,760.7225239598474,760.7225239598474,3674000.0
2015-01-07,373220.KS,,,,,,
2015-01-07,3931.HK,,,,,,
2015-01-07,600006.SS,,5.709720134735107,5.838441560117185,5.617776259462196,5.746497684844273,32671604.0
2015-01-07,600110.SS,,6.23207950592041,6.319717806924751,6.193129046734903,6.23207950592041,16073214.0
2015-01-07,600362.SS,,16.34771156311035,16.902854403892892,16.007997452521337,16.115712607805282,66041292.0
2015-01-07,600418.SS,,12.17939567565918,12.376442951984034,12.029264587954886,12.376442951984034,25601371.0
2015-01-07,600733.SS,,7.666666030883789,7.800000190734863,7.508571147918701,7.508571147918701,5832498.0
2015-01-07,601238.SS,,5.407200336456299,5.436975556622731,5.305963872311955,5.419110742557748,27928583.0
2015-01-07,601633.SS,,11.369254112243652,11.917456791257226,11.099124970411182,11.91480790178285,24921768.0
2015-01-07,603659.SS,,,,,,
2015-01-07,603799.SS,,,,,,
2015-01-07,603993.SS,,2.9124491214752197,3.0374716381669487,2.753330478566603,2.7987928608688697,124705686.0
2015-01-07,688388.SS,,,,,,
2015-01-07,7267.T,,781.4940185546875,790.391483344504,780.2392200300644,783.7753640845733,16413000.0
2015-01-07,ALB,,48.50181579589844,49.38769451119599,48.33997388131522,49.38769451119599,953900.0
2015-01-07,BAS.DE,,38.21405792236328,38.675157079783894,37.87819980896247,38.1742102759756,2930654.0
2015-01-07,BMW.DE,,49.7450065612793,50.18313740902816,49.156988034361284,49.80842041022617,1239393.0
2015-01-07,F,,8.261164665222168,8.28862874833393,8.112859454552762,8.118351852108061,26065300.0
2015-01-07,GLEN.L,,283.4811096191406,286.3677043314222,280.0471044245799,284.8248639892968,19080066.0
2015-01-07,GM,,27.605741500854492,27.69046941383923,26.98954250405902,27.135888847589012,19319200.0
2015-01-07,LCID,,,,,,
2015-01-08,920185.BJ,,,,,,
2015-01-08,LICY,,,,,,
2015-01-08,000625.SZ,,8.424397468566895,8.740847621187223,8.184922760663396,8.321765768996663,81146379.0
2015-01-08,002074.SZ,,11.97896671295166,12.147922649641881,11.82690636993046,11.995862306620682,4178994.0
2015-01-08,002340.SZ,,2.358534812927246,2.358534812927246,2.358534812927246,2.358534812927246,0.0
2015-01-08,002460.SZ,,3.455996513366699,3.525947552194035,3.4057193136558017,3.5084595735947,23374827.0
2015-01-08,002466.SZ,,7.595566749572754,7.681493201235047,7.536491665429391,7.681493201235047,2461731.0
2015-01-08,003670.KS,,12454.2626953125,12472.079672142594,12365.176900040744,12472.079672142594,9498.0
2015-01-08,0175.HK,,2.2871079444885254,2.379601191297464,2.203022974188313,2.22824860561011,95879310.0
2015-01-08,051910.KS,,147508.875,148825.9185267857,146191.8314732143,147069.86049107142,274598.0
2015-01-08,066970.KS,,5079.84375,5107.009028623176,4971.184075337612,5052.678951320263,21678.0
2015-01-08,1211.HK,,9.326926231384277,9.547867975561983,9.27958124940676,9.374270310331372,19330665.0
2015-01-08,247540.KQ,,,,,,
2015-01-08,300014.SZ,,6.935116767883301,7.015524301707734,6.884861717610541,6.960243609754702,10853600.0
2015-01-08,300037.SZ,,14.576242446899414,14.944688165373279,14.233035110252919,14.30874332449388,15348357.0
2015-01-08,300207.SZ,,5.070718288421631,5.203176533451972,4.690134573861088,4.7199843380142035,40376700.0
2015-01-08,300750.SZ,,,,,,
2015-01-08,300919.SZ,,,,,,
2015-01-08,3407.T,,780.9028930664062,785.5875897022453,776.938918989927,783.7857833038456,5578000.0
2015-01-08,373220.KS,,,,,,
2015-01-08,3931.HK,,,,,,
2015-01-08,600006.SS,,5.525831699371338,5.737302367079924,5.516637093772046,5.737302367079924,25223988.0
2015-01-08,600110.SS,,6.144440174102783,6.261291540886182,6.076276644649439,6.222341085291716,17119036.0
2015-01-08,600362.SS,,15.784280776977539,16.48028071357371,15.5937097796742,16.26485201125831,52147991.0
2015-01-08,600418.SS,,12.113714218139648,12.43274324457292,12.066798026925595,12.160630409353704,32947436.0
2015-01-08,600733.SS,,7.615238189697266,7.704761028289795,7.4285712242126465,7.697142124176025,3164757.0
2015-01-08,601238.SS,,5.30596399307251,5.448886086737556,5.270233569042149,5.419110865893456,21693527.0
2015-01-08,601633.SS,,11.268616676330566,11.647326769567654,11.030267406972396,11.258023392307791,22405320.0
2015-01-08,603659.SS,,,,,,
2015-01-08,603799.SS,,,,,,
2015-01-08,603993.SS,,2.832890272140503,2.9209738430625216,2.767537388073363,2.8783526620193727,74194596.0
2015-01-08,688388.SS,,,,,,
2015-01-08,7267.T,,796.5509643554688,799.1745190738933,787.3112928880458,792.9006959266206,13938900.0
2015-01-08,ALB,,50.02656173706055,50.17988706397614,48.859588526097866,49.00439397408385,1533700.0
2015-01-08,BAS.DE,,39.77382278442383,39.92751962443487,38.81747482694349,38.86870565925777,4482009.0
2015-01-08,BMW.DE,,51.5321044921875,51.80881982181046,50.08512280247937,50.45407364314934,1837539.0
2015-01-08,F,,8.469892501831055,8.502848988483771,8.365529071818331,8.458906657057543,33943400.0
2015-01-08,GLEN.L,,291.0956115722656,291.89189444497663,284.37687231394136,286.66620835516886,24402752.0
2015-01-08,GM,,27.883037567138672,28.07559997721799,27.57493653570409,27.775203087617328,15206600.0
2015-01-08,LCID,,,,,,
2015-01-09,920185.BJ,,,,,,
2015-01-09,LICY,,,,,,
2015-01-09,000625.SZ,,8.060909271240234,8.616834176539507,7.99676417550259,8.403017190747358,94169056.0
2015-01-09,002074.SZ,,12.181713104248047,12.50272844481184,11.9958615850678,12.021204974046924,9214479.0
2015-01-09,002340.SZ,,2.358534812927246,2.358534812927246,2.358534812927246,2.358534812927246,0.0
2015-01-09,002460.SZ,,3.477856397628784,3.560922598740371,3.460368419201741,3.477856397628784,30250697.0
2015-01-09,002466.SZ,,7.634949684143066,7.806802590206906,7.581245218581086,7.581245218581086,5180708.0
2015-01-09,003670.KS,,12258.2724609375,12480.987846504913,12240.454574084819,12400.810089031547,32591.0
2015-01-09,0175.HK,,2.3459668159484863,2.3964176677922704,2.320741390026594,2.3543752912557836,60615035.0
2015-01-09,051910.KS,,156728.1875,157606.21656162466,151020.99859943977,152338.04219187677,429244.0
2015-01-09,066970.KS,,5242.83349609375,5269.998774686504,5061.73403852592,5061.73403852592,31308.0
2015-01-09,1211.HK,,9.437397956848145,9.610995646081763,9.358490244662153,9.532087030865226,15763971.0
2015-01-09,247540.KQ,,,,,,
2015-01-09,300014.SZ,,6.945167541503906,7.0858805060718275,6.909989869749443,6.935117168582642,12536740.0
2015-01-09,300037.SZ,,15.18695068359375,15.631102884809433,14.429875470190376,14.581290166308992,21923465.0
2015-01-09,300207.SZ,,5.171461582183838,5.46436149163948,5.009153564082364,5.035271942353198,38228435.0
2015-01-09,300750.SZ,,,,,,
2015-01-09,300919.SZ,,,,,,
2015-01-09,3407.T,,783.0647583007812,784.5062028627708,770.8124795238707,780.902591457797,4900000.0
2015-01-09,373220.KS,,,,,,
2015-01-09,3931.HK,,,,,,
2015-01-09,600006.SS,,5.452276706695557,5.590192735304126,5.443082538613902,5.50744303045439,18772407.0
2015-01-09,600110.SS,,6.076276779174805,6.222341223050867,6.056801550946401,6.1541781564144875,15566912.0
2015-01-09,600362.SS,,15.51913833618164,16.07428110838571,15.502566532742913,15.701425013259314,44596615.0
2015-01-09,600418.SS,,11.944815635681152,12.470275337861978,11.926049697131052,12.123096973592379,28567892.0
2015-01-09,600733.SS,,7.588571071624756,7.674284934997559,7.52380895614624,7.533332824707031,3666059.0
2015-01-09,601238.SS,,5.163041591644287,5.3595588818342375,5.157086389730085,5.288098049037892,34189090.0
2015-01-09,601633.SS,,11.334824562072754,11.80622608201237,11.295099557389172,11.295099557389172,25168503.0
2015-01-09,603659.SS,,,,,,
2015-01-09,603799.SS,,,,,,
2015-01-09,603993.SS,,2.813000440597534,2.9408641801294357,2.7845857117187465,2.798793177775046,94735206.0
2015-01-09,688388.SS,,,,,,
2015-01-09,7267.T,,805.6767578125,808.300396884941,800.9999413300903,804.6501273338146,18753900.0
2015-01-09,ALB,,50.273582458496094,50.86132733458987,48.92772763433447,50.05211111431131,5402600.0
2015-01-09,BAS.DE,,38.77762985229492,39.95598685058915,38.43607357435695,39.75105482105376,3770310.0
2015-01-09,BMW.DE,,50.823028564453125,51.91258719622285,50.43101774891094,51.307274890465926,1976705.0
2015-01-09,F,,8.354544639587402,8.497357493831213,8.27215289035734,8.491864570860152,23420800.0
2015-01-09,GLEN.L,,284.8746643066406,290.89663554378546,283.3318238906634,290.89663554378546,21976448.0
2015-01-09,GM,,27.413185119628906,28.01397890547538,27.274539947776763,27.890739079192276,14690600.0
2015-01-09,LCID,,,,,,
2015-01-12,920185.BJ,,,,,,
2015-01-12,LICY,,,,,,
2015-01-12,000625.SZ,,8.680978775024414,8.766505564442237,7.958276365308309,8.060908809505554,112564666.0
2015-01-12,002074.SZ,,13.094074249267578,13.398194918448004,12.012757234242294,12.071891808805155,17015271.0
2015-01-12,002340.SZ,,2.358534812927246,2.358534812927246,2.358534812927246,2.358534812927246,0.0
2015-01-12,002460.SZ,,3.6243159770965576,3.799192276432685,3.3969766128455756,3.475670662986556,68667837.0
2015-01-12,002466.SZ,,8.127239227294922,8.399341162877317,7.536493436074125,7.590197048563311,10739874.0
2015-01-12,003670.KS,,12240.4541015625,12258.271987727352,12213.72818343642,12213.72818343642,20065.0
2015-01-12,0175.HK,,2.446868896484375,2.5309536556183208,2.396417840530128,2.396417840530128,127400400.0
2015-01-12,051910.KS,,158484.25,159801.29362880887,155411.148199446,156728.19182825484,202770.0
2015-01-12,066970.KS,,5224.7236328125,5297.163413655978,5088.898683773411,5242.833338051657,28253.0
2015-01-12,1211.HK,,9.358490943908691,9.642559993246062,9.24801959677579,9.642559993246062,11701590.0
2015-01-12,247540.KQ,,,,,,
2015-01-12,300014.SZ,,7.116031169891357,7.226592083452638,6.8949120758283495,6.935115837346121,14261480.0
2015-01-12,300037.SZ,,16.367992401123047,16.595115333114226,14.990113511417942,15.146575898664736,24293134.0
2015-01-12,300207.SZ,,5.335633754730225,5.4251830374727925,5.221832013839775,5.281531535668154,32480140.0
2015-01-12,300750.SZ,,,,,,
2015-01-12,300919.SZ,,,,,,
2015-01-12,3407.T,,,,,,
2015-01-12,373220.KS,,,,,,
2015-01-12,3931.HK,,,,,,
2015-01-12,600006.SS,,5.415498733520508,5.498248431891416,5.387915793012161,5.433887506667051,15972379.0
2015-01-12,600110.SS,,5.939949989318848,6.06653920086922,5.910737380084794,6.06653920086922,14249090.0
2015-01-12,600362.SS,,14.988853454589844,15.345139331059926,14.823138578900538,15.328567527416158,40558664.0
2015-01-12,600418.SS,,12.066797256469727,12.085564089697868,11.775918500248427,11.935433003280183,20729473.0
2015-01-12,600733.SS,,7.239999771118164,7.561903953552246,7.2095232009887695,7.50666618347168,7153219.0
2015-01-12,601238.SS,,5.037985324859619,5.139220970438176,4.978434103250698,5.133265768768583,21554799.0
2015-01-12,601633.SS,,11.554637908935547,11.64997748629651,11.234191185561876,11.356013600010638,19732041.0
2015-01-12,603659.SS,,,,,,
2015-01-12,603799.SS,,,,,,
2015-01-12,603993.SS,,2.7590126991271973,2.7959516596712635,2.6794533774690183,2.7419642295074897,61887402.0
2015-01-12,688388.SS,,,,,,
2015-01-12,7267.T,,,,,,
2015-01-12,ALB,,50.85280227661133,51.551282709021365,49.79656175111902,50.23950111668799,8195200.0
2015-01-12,BAS.DE,,39.170406341552734,39.60873480118309,38.53284399018901,39.50626880284709,3351324.0
2015-01-12,BMW.DE,,51.10551071166992,51.40528164855485,50.229249084022236,50.73079374188274,1932427.0
2015-01-12,F,,8.36003589630127,8.414963543562239,8.299614803330183,8.409471145519845,22750800.0
2015-01-12,GLEN.L,,278.1559143066406,286.0690806296129,275.8167907861689,286.0690806296129,21287886.0
2015-01-12,GM,,27.605741500854492,27.68276527360321,27.32075001576195,27.5826349566836,10656700.0
2015-01-12,LCID,,,,,,
2015-01-13,920185.BJ,,,,,,
2015-01-13,LICY,,,,,,
2015-01-13,000625.SZ,,8.736571311950684,9.065849609918338,8.445780367316265,8.582622640857405,87609154.0
2015-01-13,002074.SZ,,13.17010498046875,13.364403385370423,12.823745314627581,13.051835826279083,7035158.0
2015-01-13,002340.SZ,,2.358534812927246,2.358534812927246,2.358534812927246,2.358534812927246,0.0
2015-01-13,002460.SZ,,3.814493179321289,3.821051199033556,3.6396168855827744,3.6724069841441085,79030047.0
2015-01-13,002466.SZ,,8.834343910217285,8.83971452972356,8.286560611760525,8.297301850773076,16479697.0
2015-01-13,003670.KS,,12097.9189453125,12267.18252053711,12097.9189453125,12231.54856318529,33492.0
2015-01-13,0175.HK,,2.514136791229248,2.5309537436409046,2.463685933994279,2.4805028864059357,84240855.0
2015-01-13,051910.KS,,158045.203125,158484.21757812498,153216.044140625,156289.14531249998,212888.0
2015-01-13,066970.KS,,5143.2294921875,5288.109074516966,5070.789701022766,5224.724377233698,34440.0
2015-01-13,1211.HK,,9.311145782470703,9.342708507917031,9.090203995254612,9.137548083424104,24339261.0
2015-01-13,247540.KQ,,,,,,
2015-01-13,300014.SZ,,7.111006736755371,7.161260871363047,7.015523653245816,7.085879441696561,10961332.0
2015-01-13,300037.SZ,,16.35284996032715,17.05945362557011,15.9995472613005,16.43360412032881,23627512.0
2015-01-13,300207.SZ,,5.555776119232178,5.6248038954731845,5.335634491296041,5.387871691305836,38847045.0
2015-01-13,300750.SZ,,,,,,
2015-01-13,300919.SZ,,,,,,
2015-01-13,3407.T,,795.6774291992188,796.7585126628046,772.9746764639149,778.0197326273158,5896000.0
2015-01-13,373220.KS,,,,,,
2015-01-13,3931.HK,,,,,,
2015-01-13,600006.SS,,5.489053726196289,5.516637104625504,5.415498634948951,5.415498634948951,11243972.0
2015-01-13,600110.SS,,5.969163417816162,5.99837602878725,5.910737731547906,5.949688189060077,8270813.0
2015-01-13,600362.SS,,14.740283012390137,15.137996825445972,14.582854035415206,14.86456838142331,31147979.0
2015-01-13,600418.SS,,11.991732597351074,12.19816330382042,11.944816405673688,12.03864878902846,19617855.0
2015-01-13,600733.SS,,7.409523010253906,7.466666221618652,7.243809223175049,7.257142066955566,3611947.0
2015-01-13,601238.SS,,5.079671859741211,5.097536674290638,5.020121020249898,5.067761453316785,10855909.0
2015-01-13,601633.SS,,11.853898048400879,11.994258894322149,11.573174841175222,11.573174841175222,16416741.0
2015-01-13,603659.SS,,,,,,
2015-01-13,603799.SS,,,,,,
2015-01-13,603993.SS,,2.6794536113739014,2.7959519037459506,2.665246348883456,2.7590129399772705,58072920.0
2015-01-13,688388.SS,,,,,,
2015-01-13,7267.T,,805.4487915039062,805.562833724681,790.049332065669,798.4904615409449,15918600.0
2015-01-13,ALB,,51.95164108276367,53.00787853462609,51.06576220422122,51.278713670252685,2911700.0
2015-01-13,BAS.DE,,40.43415451049805,40.707398635985314,38.937016440183406,39.16471915424479,4604716.0
2015-01-13,BMW.DE,,52.246952056884766,52.66202289875832,51.070919470990155,51.10551163997392,1693734.0
2015-01-13,F,,8.354544639587402,8.502849892968309,8.283138212465497,8.44792223475959,26279400.0
2015-01-13,GLEN.L,,267.7044372558594,277.7078810351217,266.7588247935936,277.7078810351217,38672445.0
2015-01-13,GM,,27.15129852294922,28.037086742267952,26.71225648402263,27.790607104213343,21893500.0
2015-01-13,LCID,,,,,,
2015-01-14,920185.BJ,,,,,,
2015-01-14,LICY,,,,,,
2015-01-14,000625.SZ,,8.552687644958496,8.890518752008624,8.471437642290482,8.749400443517803,43983668.0
2015-01-14,002074.SZ,,13.263031959533691,13.643181927274165,13.077180414495043,13.136314997007341,6167179.0
2015-01-14,002340.SZ,,2.358534812927246,2.358534812927246,2.358534812927246,2.358534812927246,0.0
2015-01-14,002460.SZ,,3.7073817253112793,3.8254230047329165,3.700823706204804,3.8035639625429702,47506032.0
2015-01-14,002466.SZ,,8.639219284057617,9.181632023526234,8.592675639478374,8.594465846180203,14279789.0
2015-01-14,003670.KS,,11991.013671875,12187.003144863616,11812.841175215914,12187.003144863616,46834.0
2015-01-14,0175.HK,,2.421643018722534,2.5393616596340274,2.354375023442125,2.5057277622307437,56259708.0
2015-01-14,051910.KS,,155850.140625,159362.25647007042,154533.0971830986,158484.2275088028,160434.0
2015-01-14,066970.KS,,5097.95361328125,5197.558188768827,5034.568927056738,5197.558188768827,18848.0
2015-01-14,1211.HK,,9.074420928955078,9.374271309395374,9.011294580600833,9.374271309395374,24245898.0
2015-01-14,247540.KQ,,,,,,
2015-01-14,300014.SZ,,7.050702095031738,7.201465426453024,7.025574797209859,7.161261658836017,9566118.0
2015-01-14,300037.SZ,,15.974308967590332,16.35284827736575,15.807752988224864,16.150960298923497,7588929.0
2015-01-14,300207.SZ,,5.518463611602783,5.611743842366444,5.443839426991855,5.5371196577555155,17681295.0
2015-01-14,300750.SZ,,,,,,
2015-01-14,300919.SZ,,,,,,
2015-01-14,3407.T,,797.118896484375,807.2090090981012,792.7945625070637,794.2360071661675,5760000.0
2015-01-14,373220.KS,,,,,,
2015-01-14,3931.HK,,,,,,
